Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(71)org.argouml.application.helpers.ResourceLoaderWrapper.<clinit>()->(5578)java.lang.Class.getName()	4	X		X	X	X		29
(71)org.argouml.application.helpers.ResourceLoaderWrapper.<clinit>()->(6046)java.util.HashMap.<init>()	4	X		X	X	X		29
(82)org.argouml.application.api.Argo.getDirectory()->(83)org.argouml.configuration.Configuration.getString(org.argouml.configuration.ConfigurationKey,java.lang.String)	6	X	X	X	X	X	X	95
(83)org.argouml.configuration.Configuration.getString(org.argouml.configuration.ConfigurationKey,java.lang.String)->(14876)org.argouml.configuration.ConfigurationHandler.getString(org.argouml.configuration.ConfigurationKey,java.lang.String)	6	X	X	X	X	X	X	95
(85)org.argouml.configuration.Configuration.makeKey(java.lang.String)->(14879)org.argouml.configuration.ConfigurationKeyImpl.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(86)org.argouml.configuration.Configuration.makeKey(java.lang.String,java.lang.String)->(14882)org.argouml.configuration.ConfigurationKeyImpl.<init>(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(87)org.argouml.configuration.Configuration.makeKey(java.lang.String,java.lang.String,java.lang.String)->(14883)org.argouml.configuration.ConfigurationKeyImpl.<init>(java.lang.String,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(88)org.argouml.configuration.Configuration.makeKey(java.lang.String,java.lang.String,java.lang.String,java.lang.String)->(14884)org.argouml.configuration.ConfigurationKeyImpl.<init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(98)org.argouml.application.Main.setSystemProperties()->(41)java.lang.System.setProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(99)org.argouml.util.Tools.logVersionInfo()->(479)org.argouml.util.Tools.getVersionInfo()	6	X	X	X	X	X	X	95
(99)org.argouml.util.Tools.logVersionInfo()->(5461)java.util.logging.Logger.log(java.util.logging.Level,java.lang.String)	6	X	X	X	X	X	X	95
(99)org.argouml.util.Tools.logVersionInfo()->(8303)java.io.StringReader.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(99)org.argouml.util.Tools.logVersionInfo()->(8304)java.io.BufferedReader.<init>(java.io.Reader)	6	X	X	X	X	X	X	95
(99)org.argouml.util.Tools.logVersionInfo()->(8305)java.io.BufferedReader.readLine()	6	X	X	X	X	X	X	95
(100)org.argouml.application.Main.initTranslator()->(60)org.argouml.configuration.Configuration.getString(org.argouml.configuration.ConfigurationKey)	6	X	X	X	X	X	X	95
(100)org.argouml.application.Main.initTranslator()->(106)org.argouml.cognitive.Translator.setTranslator(org.argouml.cognitive.AbstractCognitiveTranslator)	6	X	X	X	X	X	X	95
(100)org.argouml.application.Main.initTranslator()->(107)org.argouml.i18n.Translator.init(java.lang.String)	6	X	X	X	X	X	X	95
(100)org.argouml.application.Main.initTranslator()->(5896)org.argouml.application.Main$1.<init>()	5	X	X		X	X	X	91
(101)org.argouml.application.Main.initVersion()->(44)org.argouml.application.ArgoVersion.init()	6	X	X	X	X	X	X	95
(102)org.argouml.configuration.Configuration.load()->(5435)org.argouml.configuration.ConfigurationHandler.loadDefault()	6	X	X	X	X	X	X	95
(103)org.argouml.application.Main.checkHostsFile()->(123)java.net.InetAddress.getLocalHost()	6	X	X	X	X	X	X	95
(103)org.argouml.application.Main.checkHostsFile()->(5465)java.io.PrintStream.println(java.lang.String)	6	X	X	X	X	X	X	95
(104)org.argouml.application.Main.checkJVMVersion()->(120)org.argouml.util.JavaRuntimeUtility.getJreVersion()	6	X	X	X	X	X	X	95
(104)org.argouml.application.Main.checkJVMVersion()->(121)org.argouml.util.JavaRuntimeUtility.isJreSupported()	6	X	X	X	X	X	X	95
(104)org.argouml.application.Main.checkJVMVersion()->(5465)java.io.PrintStream.println(java.lang.String)	6	X	X	X	X	X	X	95
(104)org.argouml.application.Main.checkJVMVersion()->(5570)java.lang.StringBuilder.<init>()	3	X			X	X		25
(104)org.argouml.application.Main.checkJVMVersion()->(5571)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(104)org.argouml.application.Main.checkJVMVersion()->(5572)java.lang.StringBuilder.toString()	3	X			X	X		25
(107)org.argouml.i18n.Translator.init(java.lang.String)->(109)org.argouml.i18n.Translator.setLocale(java.lang.String)	6	X	X	X	X	X	X	95
(107)org.argouml.i18n.Translator.init(java.lang.String)->(116)java.lang.System.getProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(107)org.argouml.i18n.Translator.init(java.lang.String)->(480)java.util.Locale.getDefault()	6	X	X	X	X	X	X	95
(107)org.argouml.i18n.Translator.init(java.lang.String)->(1910)org.argouml.i18n.Translator.setLocale(java.util.Locale)	6	X	X	X	X	X	X	95
(107)org.argouml.i18n.Translator.init(java.lang.String)->(5985)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(107)org.argouml.i18n.Translator.init(java.lang.String)->(11153)java.util.Locale.<init>(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(107)org.argouml.i18n.Translator.init(java.lang.String)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(1910)org.argouml.i18n.Translator.setLocale(java.util.Locale)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(5988)java.lang.String.substring(int,int)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(5989)java.lang.String.substring(int)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(6099)java.lang.String.length()	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(7820)java.lang.String.indexOf(java.lang.String)	6	X	X	X	X	X	X	95
(109)org.argouml.i18n.Translator.setLocale(java.lang.String)->(11153)java.util.Locale.<init>(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(110)org.argouml.application.Main.printUsage()->(17)org.argouml.ui.LookAndFeelMgr.getInstance()	6	X	X	X	X	X	X	95
(110)org.argouml.application.Main.printUsage()->(1470)org.argouml.ui.LookAndFeelMgr.printThemeArgs()	6	X	X	X	X	X	X	95
(110)org.argouml.application.Main.printUsage()->(5465)java.io.PrintStream.println(java.lang.String)	6	X	X	X	X	X	X	95
(111)org.argouml.configuration.Configuration.getBoolean(org.argouml.configuration.ConfigurationKey,boolean)->(5444)org.argouml.configuration.ConfigurationHandler.getBoolean(org.argouml.configuration.ConfigurationKey,boolean)	6	X	X	X	X	X	X	95
(114)org.argouml.application.Main.initModel()->(116)java.lang.System.getProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(114)org.argouml.application.Main.initModel()->(5465)java.io.PrintStream.println(java.lang.String)	6	X	X	X	X	X	X	95
(114)org.argouml.application.Main.initModel()->(5564)java.util.logging.Logger.log(java.util.logging.Level,java.lang.String,java.lang.Object)	6	X	X	X	X	X	X	95
(114)org.argouml.application.Main.initModel()->(5570)java.lang.StringBuilder.<init>()	3	X			X	X		25
(114)org.argouml.application.Main.initModel()->(5571)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(114)org.argouml.application.Main.initModel()->(5572)java.lang.StringBuilder.toString()	3	X			X	X		25
(117)org.argouml.cognitive.Designer.enableCritiquing()->(64)org.argouml.cognitive.Designer.theDesigner()	6	X	X	X	X	X	X	95
(118)org.argouml.cognitive.Designer.clearCritiquing()->(64)org.argouml.cognitive.Designer.theDesigner()	6	X	X	X	X	X	X	95
(118)org.argouml.cognitive.Designer.clearCritiquing()->(1839)org.argouml.cognitive.ToDoList.removeAllElements()	6	X	X	X	X	X	X	95
(119)org.argouml.cognitive.Designer.disableCritiquing()->(64)org.argouml.cognitive.Designer.theDesigner()	6	X	X	X	X	X	X	95
(120)org.argouml.util.JavaRuntimeUtility.getJreVersion()->(116)java.lang.System.getProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(121)org.argouml.util.JavaRuntimeUtility.isJreSupported()->(116)java.lang.System.getProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(121)org.argouml.util.JavaRuntimeUtility.isJreSupported()->(5567)java.lang.String.startsWith(java.lang.String)	6	X	X	X	X	X	X	95
(132)org.argouml.configuration.Configuration.getInteger(org.argouml.configuration.ConfigurationKey,int)->(5441)org.argouml.configuration.ConfigurationHandler.getInteger(org.argouml.configuration.ConfigurationKey,int)	6	X	X	X	X	X	X	95
(140)org.argouml.application.helpers.ResourceLoaderWrapper.<init>()->(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()	6	X	X	X	X	X	X	95
(140)org.argouml.application.helpers.ResourceLoaderWrapper.<init>()->(5580)java.lang.Object.<init>()	5	X	X	X	X	X		31
(140)org.argouml.application.helpers.ResourceLoaderWrapper.<init>()->(5999)java.util.Hashtable.<init>()	4	X		X	X	X		29
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(116)java.lang.System.getProperty(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(142)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String)	6	X	X	X	X	X	X	95
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(145)org.argouml.application.helpers.ResourceLoader.addResourceLocation(java.lang.String)	6	X	X	X	X	X	X	95
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(146)org.argouml.application.helpers.ResourceLoader.addResourceExtension(java.lang.String)	6	X	X	X	X	X	X	95
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(147)org.argouml.application.helpers.ResourceLoaderWrapper.lookAndFeelPath(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(141)org.argouml.application.helpers.ResourceLoaderWrapper.initResourceLoader()->(5985)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(142)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String)->(152)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(145)org.argouml.application.helpers.ResourceLoader.addResourceLocation(java.lang.String)->(166)org.argouml.application.helpers.ResourceLoader.containsLocation(java.lang.String)	6	X	X	X	X	X	X	95
(146)org.argouml.application.helpers.ResourceLoader.addResourceExtension(java.lang.String)->(167)org.argouml.application.helpers.ResourceLoader.containsExtension(java.lang.String)	6	X	X	X	X	X	X	95
(147)org.argouml.application.helpers.ResourceLoaderWrapper.lookAndFeelPath(java.lang.String,java.lang.String)->(5570)java.lang.StringBuilder.<init>()	3	X			X	X		25
(147)org.argouml.application.helpers.ResourceLoaderWrapper.lookAndFeelPath(java.lang.String,java.lang.String)->(5571)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(147)org.argouml.application.helpers.ResourceLoaderWrapper.lookAndFeelPath(java.lang.String,java.lang.String)->(5572)java.lang.StringBuilder.toString()	3	X			X	X		25
(147)org.argouml.application.helpers.ResourceLoaderWrapper.lookAndFeelPath(java.lang.String,java.lang.String)->(6000)java.lang.String.replace(char,char)	6	X	X	X	X	X	X	95
(150)org.argouml.application.helpers.ResourceLoaderWrapper.addResourceLocation(java.lang.String)->(145)org.argouml.application.helpers.ResourceLoader.addResourceLocation(java.lang.String)	6	X	X	X	X	X	X	95
(151)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconResource(java.lang.String,java.lang.String)->(152)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(152)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String)->(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)	6	X	X	X	X	X	X	95
(153)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.String)->(51)org.argouml.i18n.Translator.localize(java.lang.String)	6	X	X	X	X	X	X	95
(153)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.String)->(151)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconResource(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(153)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.String)->(154)org.argouml.application.helpers.ResourceLoaderWrapper.getImageBinding(java.lang.String)	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(61)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconResource(java.lang.String)	5	X	X	X	X		X	79
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(5461)java.util.logging.Logger.log(java.util.logging.Level,java.lang.String)	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(5564)java.util.logging.Logger.log(java.util.logging.Level,java.lang.String,java.lang.Object)	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(5921)java.lang.Object.getClass()	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(6001)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(6002)java.util.Hashtable.get(java.lang.Object)	6	X	X	X	X	X	X	95
(155)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIcon(java.lang.Object)->(6020)java.util.Hashtable.put(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(158)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)	6	X	X	X	X	X	X	95
(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(5570)java.lang.StringBuilder.<init>()	3	X			X	X		25
(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(5571)java.lang.StringBuilder.append(java.lang.String)	3	X			X	X		25
(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(5572)java.lang.StringBuilder.toString()	3	X			X	X		25
(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(6067)java.lang.Class.getResource(java.lang.String)	6	X	X	X	X	X	X	95
(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)->(6068)java.lang.ClassLoader.getResource(java.lang.String)	6	X	X	X	X	X	X	95
(160)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconUrl(java.lang.String)->(158)org.argouml.application.helpers.ResourceLoaderWrapper.lookupIconUrl(java.lang.String,java.lang.ClassLoader)	6	X	X	X	X	X	X	95
(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)->(159)org.argouml.application.helpers.ResourceLoader.lookupIconUrl(java.lang.String,java.lang.ClassLoader)	6	X	X	X	X	X	X	95
(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)->(163)org.argouml.application.helpers.ResourceLoader.isInCache(java.lang.String)	6	X	X	X	X	X	X	95
(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)->(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)	6	X	X	X	X	X	X	95
(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)->(6025)java.util.HashMap.get(java.lang.Object)	6	X	X	X	X	X	X	95
(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)->(6048)java.util.HashMap.put(java.lang.Object,java.lang.Object)	6	X	X	X	X	X	X	95
(162)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.ClassLoader)->(161)org.argouml.application.helpers.ResourceLoader.lookupIconResource(java.lang.String,java.lang.String,java.lang.ClassLoader)	6	X	X	X	X	X	X	95
(163)org.argouml.application.helpers.ResourceLoader.isInCache(java.lang.String)->(6098)java.util.HashMap.containsKey(java.lang.Object)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(5988)java.lang.String.substring(int,int)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6099)java.lang.String.length()	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6100)java.lang.String.charAt(int)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6101)java.lang.StringBuffer.<init>(int)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6102)java.lang.StringBuffer.append(java.lang.String)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6103)java.lang.StringBuffer.append(char)	6	X	X	X	X	X	X	95
(164)org.argouml.application.helpers.ResourceLoader.toJavaIdentifier(java.lang.String)->(6104)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(168)org.argouml.application.helpers.ResourceLoader.removeResourceLocation(java.lang.String)->(5985)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(169)org.argouml.application.helpers.ResourceLoader.removeResourceExtension(java.lang.String)->(5985)java.lang.String.equals(java.lang.Object)	6	X	X	X	X	X	X	95
(183)org.argouml.application.events.ArgoEventPump.doAddListener(int,org.argouml.application.api.ArgoEventListener)->(5569)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(183)org.argouml.application.events.ArgoEventPump.doAddListener(int,org.argouml.application.api.ArgoEventListener)->(6127)org.argouml.application.events.ArgoEventPump$Pair.<init>(int,org.argouml.application.api.ArgoEventListener)	6	X	X	X	X	X	X	95
(184)org.argouml.application.events.ArgoEventPump.doRemoveListener(int,org.argouml.application.api.ArgoEventListener)->(5569)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(184)org.argouml.application.events.ArgoEventPump.doRemoveListener(int,org.argouml.application.api.ArgoEventListener)->(6127)org.argouml.application.events.ArgoEventPump$Pair.<init>(int,org.argouml.application.api.ArgoEventListener)	6	X	X	X	X	X	X	95
(184)org.argouml.application.events.ArgoEventPump.doRemoveListener(int,org.argouml.application.api.ArgoEventListener)->(6128)org.argouml.application.events.ArgoEventPump$Pair.equals(java.lang.Object)	5	X	X	X	X		X	79
